,product_title,ships_from_to,grams,quality,btc_price,cost_per_gram,cost_per_gram_pure,,escrow,product_link,vendor_link,vendor_name,successful_transactions,rating,ships_from,ships_to,ships_to_US,ships_from_US,ships_to_NL,ships_from_NL,ships_to_FR,ships_from_FR,ships_to_GB,ships_from_GB,ships_to_CA,ships_from_CA,ships_to_DE,ships_from_DE,ships_to_AU,ships_from_AU,ships_to_EU,ships_from_EU,ships_to_ES,ships_from_ES,ships_to_N. America,ships_from_N. America,ships_to_BE,ships_from_BE,ships_to_WW,ships_from_WW,ships_to_SI,ships_from_SI,ships_to_IT,ships_from_IT,ships_to_DK,ships_from_DK,ships_to_S. America,ships_from_S. America,ships_to_CH,ships_from_CH,ships_to_BR,ships_from_BR,ships_to_CZ,ships_from_CZ,ships_to_SE,ships_from_SE,ships_to_CO,ships_from_CO,ships_to_CN,ships_from_CN,ships_to_PL,ships_from_PL,ships_to_GR,ships_from_GR
575,1 gram ***90% UNCUT COCAINE HIGH QUALITY ***,"GB  â†’ GB, EU",1,90,0.04109,0.04109,0.045655556,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=564905.385525,http://lchudifyeqm4ldjj.onion/contactMember?member=High_Nation,High_Nation,110,5,GB,"GB, EU",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
577,1 gram 92% uncut Cocaine [LABTESTED],DE  â†’ WW,1,92,0.02577,0.02577,0.02801087,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=375108.246364,http://lchudifyeqm4ldjj.onion/contactMember?member=total-drugs,total-drugs,100,4.76,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
583,1 gram HQ Peruvian flakes 90 % PROMO OFFER,IT  â†’ WW,1,90,0.03607,0.03607,0.040077778,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=842594.609855,http://lchudifyeqm4ldjj.onion/contactMember?member=g00d00,g00d00,220,4.91,IT,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
587,1 gram Uncut Cocaine 86%,NL  â†’ WW,1,86,0.02577,0.02577,0.029965116,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=984694.858153,http://lchudifyeqm4ldjj.onion/contactMember?member=AmsterdamQuality,AmsterdamQuality,100,4.95,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
593,1 gram pure (89%) colombian COCAINE,"NL  â†’ WW, US",1,89,0.0309,0.0309,0.034719101,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=209156.760251,http://lchudifyeqm4ldjj.onion/contactMember?member=DutchSolution,DutchSolution,200,4.86,NL,"WW, US",TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
601,"1,5 GR  Colombian Cocaine | Fishscale 90%+ TOPNOTC","NL  â†’ WW, NL",5,90,0.0425,0.0085,0.009444444,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=779434.193068,http://lchudifyeqm4ldjj.onion/contactMember?member=deBijenkorf,deBijenkorf,130,4.91,NL,"WW, NL",FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
604,"1,5G COCAINE FLAKES 90% -JULY PROMO-",NL  â†’ EU,5,90,0.0386,0.00772,0.008577778,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=374386.586476,http://lchudifyeqm4ldjj.onion/contactMember?member=GreyGooseGlobal,GreyGooseGlobal,230,4.87,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
605,"1,5G Cocaine 90%+ Pure Flakes Uncut Colombian",NL  â†’ EU,5,90,0.0463,0.00926,0.010288889,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=700571.520195,http://lchudifyeqm4ldjj.onion/contactMember?member=supercoop,supercoop,720,4.96,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
609,"1,5gr High Quality Uncut Cocaine 90% Fishcale",DE  â†’ WW,5,90,0.04249,0.008498,0.009442222,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=470798.309359,http://lchudifyeqm4ldjj.onion/contactMember?member=German-Kartel,German-Kartel,24,4.62,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
610,1.0 G Cocaine Uncut-81.88% !!,FR  â†’ WW,1,81.88,0.0386,0.0386,0.047142159,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=932256.790112,http://lchudifyeqm4ldjj.onion/contactMember?member=lyso,lyso,17,5,FR,WW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
619,1.0g Colombian sourced Cocaine; High purity > 89%,GB  â†’ GB,1,89,0.0421,0.0421,0.047303371,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=689422.58273,http://lchudifyeqm4ldjj.onion/contactMember?member=NDDexpress,NDDexpress,500,4.58,GB,GB,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
623,"1.0g Peruvian UNCUT Cocaine ""LA PERLA"" ~87% Pure",GB  â†’ WW,1,87,0.0381,0.0381,0.043793103,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=868316.545344,http://lchudifyeqm4ldjj.onion/contactMember?member=BritishDragon,BritishDragon,2350,4.94,GB,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
624,1.0g of Escobar's Colombian Cocaine 89% + A++++,"AU  â†’ AU, NZ",1,89,0.1328,0.1328,0.149213483,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=449928.44199,http://lchudifyeqm4ldjj.onion/contactMember?member=escobar-australia,escobar-australia,170,5,AU,"AU, NZ",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
629,1.5 GR 88% (tested) uncut clean Flake COCAINE!!,DE  â†’ WW,1.5,88,0.0747,0.0498,0.056590909,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=938013.800219,http://lchudifyeqm4ldjj.onion/contactMember?member=2good4DN,2good4DN,540,4.8,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
630,1.5 GR 90%+ Pure Uncut Colombian Flakes!!!,NL  â†’ EU,1.5,90,0.0455,0.030333333,0.033703704,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=196981.174412,http://lchudifyeqm4ldjj.onion/contactMember?member=cartmanproducts,cartmanproducts,350,4.99,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
631,1.5 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  â†’ DE, WW",1.5,90,0.0463,0.030866667,0.034296296,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=823976.719428,http://lchudifyeqm4ldjj.onion/contactMember?member=MissNarco,MissNarco,28,4.39,DE,"DE, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
635,1.5 gram Uncut Cocaine 86%,NL  â†’ WW,1.5,86,0.0386,0.025733333,0.029922481,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=163376.619781,http://lchudifyeqm4ldjj.onion/contactMember?member=AmsterdamQuality,AmsterdamQuality,100,4.95,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
638,1.5G  Cocaine 90%+ Pure  Uncut Colombian,EU  â†’ EU,1.5,90,0.0463,0.030866667,0.034296296,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=866890.135007,http://lchudifyeqm4ldjj.onion/contactMember?member=stoneisland,stoneisland,130,5,EU,EU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
641,1.5gr   pure cocaine 92%,FR  â†’ WW,1.5,92,0.0618,0.0412,0.044782609,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=407928.817468,http://lchudifyeqm4ldjj.onion/contactMember?member=lafrenchconnection,lafrenchconnection,260,4.89,FR,WW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
643,1.5gâ˜…Pure Raw 94% Columbian Cocaine â˜…,US  â†’ US,1.5,94,0.0497,0.033133333,0.035248227,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=97983.85083,http://lchudifyeqm4ldjj.onion/contactMember?member=TheRealTrapGod,TheRealTrapGod,110,5,US,US,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
648,1/2 Gram of Cocaine - PLATINUM QUALITY +90% PURE,AU  â†’ AU,2,90,0.0689,0.03445,0.038277778,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=320932.607519,http://lchudifyeqm4ldjj.onion/contactMember?member=Uncut_Ozzie_Rox,Uncut_Ozzie_Rox,50,4.9,AU,AU,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
651,10 G COCAINE 92%+,"DE  â†’ EU, WW",10,92,0.2319,0.02319,0.025206522,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=598956.658545,http://lchudifyeqm4ldjj.onion/contactMember?member=FD-TOPSERVICE,FD-TOPSERVICE,80,4.88,DE,"EU, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
652,10 G COCAINE Flakes Uncut 92%,NL  â†’ WW,10,92,0.309,0.0309,0.033586957,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=414171.514422,http://lchudifyeqm4ldjj.onion/contactMember?member=Jagermeisters,Jagermeisters,28,4.83,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
653,10 G Cocaine Uncut-81.88% !!,FR  â†’ WW,10,81.88,0.3247,0.03247,0.039655594,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=726811.852917,http://lchudifyeqm4ldjj.onion/contactMember?member=lyso,lyso,17,5,FR,WW,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
655,10 G â˜…â˜… COCAINE PURE UNCUT 90% â˜…,DE  â†’ WW,10,90,0.2577,0.02577,0.028633333,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=819002.267710,http://lchudifyeqm4ldjj.onion/contactMember?member=dutchcandyshop,dutchcandyshop,40,4.66,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
658,10 GR 88% (tested) uncut clean Flake COCAINE!!,DE  â†’ WW,10,88,0.309,0.0309,0.035113636,,0,http://lchudifyeqm4ldjj.onion/viewProduct?offer=262912.129080,http://lchudifyeqm4ldjj.onion/contactMember?member=2good4DN,2good4DN,540,4.8,DE,WW,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
659,10 GR 90%+ Pure Uncut Colombian Flakes!!!,NL  â†’ EU,10,90,0.278,0.0278,0.030888889,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=387929.669003,http://lchudifyeqm4ldjj.onion/contactMember?member=cartmanproducts,cartmanproducts,350,4.99,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
662,10 GR Cocaine 93% Pure  for 500 Euro   ESCROW,"DE  â†’ DE, WW",10,93,0.2577,0.02577,0.027709677,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=432896.223584,http://lchudifyeqm4ldjj.onion/contactMember?member=Gofastteam,Gofastteam,3250,4.91,DE,"DE, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
665,10 GR PREMIUM QUALITY COCAINE - PERU 90%,"DE  â†’ DE, WW",10,90,0.296,0.0296,0.032888889,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=526688.120487,http://lchudifyeqm4ldjj.onion/contactMember?member=MissNarco,MissNarco,28,4.39,DE,"DE, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
667,10 GRAM COCAINE FISHSCALE PURE FLAKE 90% ***PROMOT,NL  â†’ EU,10,90,0.257,0.0257,0.028555556,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=19048.209473,http://lchudifyeqm4ldjj.onion/contactMember?member=amsterdamflex,amsterdamflex,180,4.88,NL,EU,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
669,10 GRAMS COLOMBIAN COCAINE 93% + FREE SHIPPING,"DE  â†’ EU, WW",10,93,0.247,0.0247,0.02655914,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=949128.121696,http://lchudifyeqm4ldjj.onion/contactMember?member=medicalzNL,medicalzNL,100,4.78,DE,"EU, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
675,10 Gram Bolivian Coke 90% LOW PRICES!!!!!,"DE  â†’ DE, WW",10,90,0.247,0.0247,0.027444444,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=745179.434101,http://lchudifyeqm4ldjj.onion/contactMember?member=Gofastteam,Gofastteam,3250,4.91,DE,"DE, WW",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
676,10 Gram First Class Colombian Cocaine 90%+,DE  â†’ DE,10,90,0.206,0.0206,0.022888889,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=611047.781475,http://lchudifyeqm4ldjj.onion/contactMember?member=mrdrogenkommandant,mrdrogenkommandant,1700,4.89,DE,DE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
683,10 gr A+ COCAINE CRYSTAL 90% purity  ACTION,NL  â†’ WW,10,90,0.2448,0.02448,0.0272,,1,http://lchudifyeqm4ldjj.onion/viewProduct?offer=656649.305159,http://lchudifyeqm4ldjj.onion/contactMember?member=MRexclusive,MRexclusive,140,4.99,NL,WW,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
